feature,c,cos,c_matched,fix_logppl,fix_concept,naive_logppl,naive_concept,matched_logppl,matched_concept
14067,3.0,0.7804915904998779,2.341474771499634,1.6757243514060973,0.9666666666666667,7.532091887791951,1.0,7.40807865364045,1.0
16446,1.0,0.7980906367301941,0.7980906367301941,3.8787511507670085,1.0,5.152781009674072,0.7,4.674632269113903,0.5653937578201294
16446,1.25,0.7980906367301941,0.9976132959127426,3.2761579553286233,1.0,5.225976173082987,0.43333333333333335,5.147128970883346,0.6984088639418284
16446,1.5,0.7980906367301941,1.1971359550952911,1.991150959332784,0.8,4.6310704231262205,0.1,5.210498603461962,0.48972164789835615
16446,2.0,0.7980906367301941,1.5961812734603882,1.2735319932301838,0.26666666666666666,2.465243019660314,0.03333333333333333,4.2144463476047065,0.08717583020528158
16446,2.5,0.7980906367301941,1.9952265918254852,0.9828800121943156,0.0,1.7790938516457875,0.06666666666666667,2.4859197761248986,0.03396978775660196
16446,3.0,0.7980906367301941,2.3942719101905823,0.7582847197850545,0.0,1.4306314408779144,0.03333333333333333,1.9241843333627817,0.059618127346038816
18537,1.0,0.8844064474105835,0.8844064474105835,4.277562443415324,0.5666666666666667,5.30624459584554,0.3,4.9779431522929505,0.246056342124939
18537,1.25,0.8844064474105835,1.1055080592632294,4.923001257578532,0.7333333333333333,5.923011016845703,0.36666666666666664,5.566539908239361,0.3281354824701945
18537,1.5,0.8844064474105835,1.3266096711158752,5.5326744000116985,0.9,6.596529769897461,0.6333333333333333,6.129403217492381,0.4483836491902669
18537,2.0,0.8844064474105835,1.768812894821167,5.974747411410013,0.9333333333333333,7.032418298721313,0.3333333333333333,6.83087468440242,0.47204559644063315
18537,2.5,0.8844064474105835,2.2110161185264587,5.772810530662537,0.9,6.910392586390177,0.26666666666666666,6.980919514368228,0.30519785086313883
18537,3.0,0.8844064474105835,2.6532193422317505,4.843640534083049,0.9666666666666667,6.843967692057292,0.13333333333333333,6.89003742915518,0.22580817540486653
18931,1.0,0.873360276222229,0.873360276222229,4.523971120516459,0.06666666666666667,4.881512252489726,0.6,4.6411947043024115,0.5155735174814859
18931,1.25,0.873360276222229,1.0917003452777863,5.6967019240061445,0.06666666666666667,5.496976470947265,0.6,5.107265377844443,0.6
18931,1.5,0.873360276222229,1.3100404143333435,6.026112731297811,0.23333333333333334,6.138162453969319,0.4666666666666667,5.650964759288771,0.5679784456888834
18931,2.0,0.873360276222229,1.746720552444458,5.66197988986969,0.36666666666666664,6.513975556691488,0.2,6.323604086608277,0.33508237202962243
18931,2.5,0.873360276222229,2.1834006905555725,5.2188573201497395,0.16666666666666666,6.243493191401163,0.16666666666666666,6.4147622515367875,0.18777328729629517
18931,3.0,0.873360276222229,2.620080828666687,4.432850948969523,0.13333333333333333,6.0954235076904295,0.06666666666666667,6.207932530760365,0.14265050093332926
24082,1.0,0.724583625793457,0.724583625793457,3.7633941253026326,0.03333333333333333,4.842080934842428,0.5,4.196801374273249,0.3898334503173828
24082,1.25,0.724583625793457,0.9057295322418213,4.3631984949111935,0.0,5.5468843619028725,0.43333333333333335,4.62121241827402,0.4622918128967285
24082,1.5,0.724583625793457,1.0868754386901855,4.591353480021159,0.03333333333333333,5.346755830446879,0.23333333333333334,5.087001362507317,0.4768332163492839
24082,2.0,0.724583625793457,1.449167251586914,5.45401934782664,0.03333333333333333,4.068987584114074,0.1,5.3874481636060105,0.2739995320638021
24082,2.5,0.724583625793457,1.8114590644836426,5.199730877081553,0.0,3.7686383883158365,0.1,4.5508108251874395,0.150277582804362
24082,3.0,0.724583625793457,2.173750877380371,3.9619146863619488,0.0,3.375360985596975,0.1,3.964615711533209,0.1
