match_mode,arm,feature,c_n,match_value,matched,c_a,base_logppl,base_keyword_hit,base_rep4,arm_logppl,arm_keyword_hit,arm_rep4,d_logppl,d_keyword_hit,d_rep4
keyword_hit,antimanifold,1344,0.5,0.4666666666666667,True,0.6956521739130435,4.255307308832804,0.4666666666666667,0.0,4.348564161770586,0.4666666666666667,0.00516304347826087,0.09325685293778196,0.0,0.00516304347826087
keyword_hit,antimanifold,1344,1.0,0.9666666666666667,True,1.5,5.5208391666412355,0.9666666666666667,0.0027777777777777766,6.047948058446249,0.9666666666666667,0.0,0.5271088918050131,0.0,-0.0027777777777777766
keyword_hit,antimanifold,1344,1.5,0.9,True,0.9782608695652174,6.587676858901977,0.9,0.0,5.032124584481336,0.9,0.012620772946859904,-1.5555522744206414,0.0,0.012620772946859904
keyword_hit,antimanifold,1344,2.0,0.6666666666666666,True,0.8260869565217391,6.8398193200429285,0.6666666666666666,0.0,4.664053587637086,0.6666666666666666,0.008605072463768116,-2.175765732405843,0.0,0.008605072463768116
keyword_hit,antimanifold,1344,3.0,0.2,True,0.5217391304347826,7.144840987523397,0.2,0.0,3.9279115939485854,0.2,0.0005736714975845414,-3.2169293935748113,0.0,0.0005736714975845414
keyword_hit,antimanifold,1344,4.0,0.1,True,0.30000000000000004,6.61721510887146,0.1,0.0,3.749137842655182,0.1,0.002017543859649121,-2.8680772662162783,0.0,0.002017543859649121
keyword_hit,antimanifold,1344,5.0,0.1,True,0.30000000000000004,5.173409016927083,0.1,0.0,3.749137842655182,0.1,0.002017543859649121,-1.4242711742719014,0.0,0.002017543859649121
keyword_hit,antimanifold,4317,0.0,0.03333333333333333,True,0.0,3.559849572181702,0.03333333333333333,0.005043859649122804,3.559849572181702,0.03333333333333333,0.005043859649122804,0.0,0.0,0.0
keyword_hit,antimanifold,4317,0.5,0.03333333333333333,True,0.0,3.910381007194519,0.03333333333333333,0.0,3.559849572181702,0.03333333333333333,0.005043859649122804,-0.350531435012817,0.0,0.005043859649122804
keyword_hit,antimanifold,4317,1.0,0.16666666666666666,True,1.5,4.355145724614461,0.16666666666666666,0.0,4.891611631711324,0.16666666666666666,0.0,0.5364659070968631,0.0,0.0
keyword_hit,antimanifold,4317,1.5,0.36666666666666664,False,,5.164029343922933,0.36666666666666664,0.0,,,,,,
keyword_hit,antimanifold,4317,2.0,0.13333333333333333,True,1.4,5.953251806894938,0.13333333333333333,0.0,4.719128499031067,0.13333333333333333,0.0,-1.2341233078638716,0.0,0.0
keyword_hit,antimanifold,4317,3.0,0.06666666666666667,True,1.2,6.8609598477681475,0.06666666666666667,0.006290726817042599,4.374162233670552,0.06666666666666667,0.0,-2.486797614097595,0.0,-0.006290726817042599
keyword_hit,antimanifold,4317,4.0,0.0,True,1.0,6.069953791300455,0.0,0.0593510376635731,4.029195968310038,0.0,0.0,-2.0407578229904173,0.0,-0.0593510376635731
keyword_hit,antimanifold,4317,5.0,0.0,True,1.0,5.0932507912317915,0.0,0.12751788781463078,4.029195968310038,0.0,0.0,-1.0640548229217535,0.0,-0.12751788781463078
keyword_hit,antimanifold,4398,0.0,0.0,True,0.0,3.559849572181702,0.0,0.005043859649122804,3.559849572181702,0.0,0.005043859649122804,0.0,0.0,0.0
keyword_hit,antimanifold,4398,0.5,0.6666666666666666,True,0.9375,4.195789750417074,0.6666666666666666,0.0,4.7591856564084685,0.6666666666666666,0.0,0.5633959059913947,0.0,0.0
keyword_hit,antimanifold,4398,1.0,0.26666666666666666,True,0.30769230769230765,5.31863694190979,0.26666666666666666,0.0,3.7261397453454825,0.26666666666666666,0.0019399460188933865,-1.5924971965643073,0.0,0.0019399460188933865
keyword_hit,antimanifold,4398,1.5,0.06666666666666667,True,0.07692307692307691,6.42907894452413,0.06666666666666667,0.0,3.601422115472647,0.06666666666666667,0.004267881241565449,-2.8276568290514827,0.0,0.004267881241565449
keyword_hit,antimanifold,4398,2.0,0.0,True,0.0,6.859190845489502,0.0,0.0,3.559849572181702,0.0,0.005043859649122804,-3.2993412733078005,0.0,0.005043859649122804
keyword_hit,antimanifold,4398,3.0,0.0,True,0.0,6.9061026255289715,0.0,0.0,3.559849572181702,0.0,0.005043859649122804,-3.3462530533472696,0.0,0.005043859649122804
keyword_hit,antimanifold,4398,4.0,0.0,True,0.0,6.695966958999634,0.0,0.00111111111111111,3.559849572181702,0.0,0.005043859649122804,-3.136117386817932,0.0,0.003932748538011694
keyword_hit,antimanifold,4398,5.0,0.0,True,0.0,6.245006132125854,0.0,0.0009259259259259234,3.559849572181702,0.0,0.005043859649122804,-2.6851565599441525,0.0,0.00411793372319688
keyword_hit,antimanifold,6587,0.0,0.16666666666666666,True,0.0,3.559849572181702,0.16666666666666666,0.005043859649122804,3.559849572181702,0.16666666666666666,0.005043859649122804,0.0,0.0,0.0
keyword_hit,antimanifold,6587,0.5,0.16666666666666666,True,0.0,4.107233254114787,0.16666666666666666,0.0,3.559849572181702,0.16666666666666666,0.005043859649122804,-0.5473836819330851,0.0,0.005043859649122804
keyword_hit,antimanifold,6587,1.0,0.7333333333333333,True,1.6666666666666665,5.507696493466695,0.7333333333333333,0.0,6.376257006327311,0.7333333333333333,0.0011728395061728375,0.8685605128606158,0.0,0.0011728395061728375
keyword_hit,antimanifold,6587,1.5,0.8,True,2.0,6.545743942260742,0.8,0.0024390243902439,6.771791330973307,0.8,0.0016666666666666668,0.2260473887125647,0.0,-0.0007723577235772331
keyword_hit,antimanifold,6587,2.0,0.4666666666666667,True,0.875,6.10467267036438,0.4666666666666667,0.014491459308532477,4.672524529695511,0.4666666666666667,0.0,-1.4321481406688692,0.0,-0.014491459308532477
keyword_hit,antimanifold,6587,3.0,0.3333333333333333,True,0.75,5.337505292892456,0.3333333333333333,0.010132713130444263,4.469214006265004,0.3333333333333333,0.0,-0.8682912866274526,0.0,-0.010132713130444263
keyword_hit,antimanifold,6587,4.0,0.26666666666666666,True,0.6875,4.826267790794373,0.26666666666666666,0.017116698137685085,4.367558744549751,0.26666666666666666,0.0,-0.45870904624462217,0.0,-0.017116698137685085
keyword_hit,antimanifold,6587,5.0,0.16666666666666666,True,0.0,4.4350511948267615,0.16666666666666666,0.03251370223860296,3.559849572181702,0.16666666666666666,0.005043859649122804,-0.8752016226450596,0.0,-0.02746984258948016
keyword_hit,antimanifold,6911,0.0,0.03333333333333333,True,0.0,3.559849572181702,0.03333333333333333,0.005043859649122804,3.559849572181702,0.03333333333333333,0.005043859649122804,0.0,0.0,0.0
keyword_hit,antimanifold,6911,0.5,0.4,True,0.7666666666666667,3.793166653315226,0.4,0.0,3.9242247586780126,0.4,0.0,0.1310581053627864,0.0,0.0
keyword_hit,antimanifold,6911,1.0,0.4666666666666667,True,0.8333333333333334,4.642797223726908,0.4666666666666667,0.0,4.001408325301276,0.4666666666666667,0.0,-0.6413888984256317,0.0,0.0
keyword_hit,antimanifold,6911,1.5,0.3,True,0.6666666666666666,5.900172583262125,0.3,0.0,3.8084494087431167,0.3,0.0,-2.0917231745190086,0.0,0.0
keyword_hit,antimanifold,6911,2.0,0.1,True,0.33333333333333337,6.463280153274536,0.1,0.0,3.5969435188505385,0.1,0.0016812865497076008,-2.8663366344239978,0.0,0.0016812865497076008
keyword_hit,antimanifold,6911,3.0,0.0,True,4.0,6.832909774780274,0.0,0.0,7.235898828506469,0.0,0.0,0.40298905372619576,0.0,0.0
keyword_hit,antimanifold,6911,4.0,0.06666666666666667,True,0.16666666666666666,6.864583905537923,0.06666666666666667,0.0,3.57839654551612,0.06666666666666667,0.0033625730994152024,-3.2861873600218034,0.0,0.0033625730994152024
keyword_hit,antimanifold,6911,5.0,0.2,True,0.5666666666666667,6.784826310475667,0.2,0.0,3.6926740588082207,0.2,0.0,-3.0921522516674464,0.0,0.0
keyword_hit,antimanifold,7848,0.0,0.26666666666666666,True,0.0,3.559849572181702,0.26666666666666666,0.005043859649122804,3.559849572181702,0.26666666666666666,0.005043859649122804,0.0,0.0,0.0
keyword_hit,antimanifold,7848,0.5,0.13333333333333333,True,0.5,4.304592235883077,0.13333333333333333,0.0,3.903336183230082,0.13333333333333333,0.0,-0.4012560526529949,0.0,0.0
keyword_hit,antimanifold,7848,1.0,0.2,True,0.24999999999999994,5.877863041559855,0.2,0.0,3.731592877705892,0.2,0.0025219298245614022,-2.1462701638539627,0.0,0.0025219298245614022
keyword_hit,antimanifold,7848,1.5,0.2,True,0.24999999999999994,6.774360942840576,0.2,0.0,3.731592877705892,0.2,0.0025219298245614022,-3.042768065134684,0.0,0.0025219298245614022
keyword_hit,antimanifold,7848,2.0,0.16666666666666666,True,0.375,6.453631337483724,0.16666666666666666,0.0,3.817464530467987,0.16666666666666666,0.001260964912280701,-2.636166807015737,0.0,0.001260964912280701
keyword_hit,antimanifold,7848,3.0,0.06666666666666667,True,4.0,5.969557889302572,0.06666666666666667,0.0,5.619216616948446,0.06666666666666667,0.00119047619047619,-0.35034127235412615,0.0,0.00119047619047619
keyword_hit,antimanifold,7848,4.0,0.06666666666666667,True,4.0,5.325090702374776,0.06666666666666667,0.0012345679012345666,5.619216616948446,0.06666666666666667,0.00119047619047619,0.29412591457366943,0.0,-4.409171075837664e-05
keyword_hit,antimanifold,7848,5.0,0.03333333333333333,False,,4.924134651819865,0.03333333333333333,0.0,,,,,,
keyword_hit,antimanifold,14891,0.0,0.03333333333333333,True,0.0,3.559849572181702,0.03333333333333333,0.005043859649122804,3.559849572181702,0.03333333333333333,0.005043859649122804,0.0,0.0,0.0
keyword_hit,antimanifold,14891,0.5,0.43333333333333335,True,0.6842105263157895,4.125027982393901,0.43333333333333335,0.0018018018018018,4.184949230729488,0.43333333333333335,0.0021671826625386994,0.05992124833558776,0.0,0.0003653808607368993
keyword_hit,antimanifold,14891,1.0,0.8666666666666667,True,1.25,5.1933200041453045,0.8666666666666667,0.0,5.263465944925944,0.8666666666666667,0.002941176470588235,0.0701459407806393,0.0,0.002941176470588235
