index,dec_norm,var_along,kappa_tilt,freq,mean_act,n_distinct,content_mass,blocked
13698,1.0000108,22.331537,1.8195183,0.001994709,4.223432,75,0.9770840817903461,True
13699,1.000057,12.639935,1.300636,0.004142196,2.2253263,6,0.0,False
13700,1.0000523,9.922504,1.6165462,0.0009662698,3.205277,9,0.5051172761706826,False
13701,1.000038,14.54624,1.7059705,0.00060714287,3.6266673,16,0.461870180769972,False
13702,1.0000944,17.702934,2.040844,0.0045820107,1.7606431,128,0.921309927589949,False
13703,1.000047,12.820611,1.549854,0.00036838625,17.9504,1,1.0,False
13704,1.0000356,15.851369,1.6642394,0.0003207672,7.4069004,6,1.0,False
13705,1.0000014,12.585559,1.3302909,0.00015211641,10.104283,3,1.0,False
13706,1.0000467,12.756716,1.0683787,0.00034854497,5.8729444,1,0.0,False
13707,1.0000336,16.691538,1.5111552,0.0030205026,3.9000294,1,0.0,False
13708,1.0000757,15.4143505,2.2211437,0.00045238095,9.602847,1,0.0,False
13709,1.0000176,7.8142657,1.9343991,0.0011567461,3.176068,22,0.0897522012792054,False
13710,1.0000672,39.49344,1.3239722,0.0011084656,1.4093779,28,0.06672535962211312,False
13711,0.99998784,27.504585,1.8761965,0.013345899,0.9605647,152,0.9085307946471665,False
13712,1.0001171,36.43224,1.2915237,0.0063108467,2.097551,1,0.0,False
13713,0.9999865,28.654476,1.2943516,0.004790344,1.8704717,1,0.0,False
13714,1.0000657,31.405294,1.4791117,0.010667989,0.9030115,94,0.28579746258089067,False
13715,1.0000329,12.925171,1.8426849,0.00026058202,5.2254777,17,0.8996525901909337,False
13716,1.0000813,11.108204,1.6383144,0.00033796296,4.9830575,21,0.9788212803365695,False
13717,1.0000105,9.749496,1.8344674,0.0003670635,3.2431462,28,0.39901720349028175,False
13718,1.0000255,21.557564,1.5439231,0.0023478835,2.623743,1,0.0,False
13719,1.0000162,13.480488,2.4671183,0.0009338624,3.3214922,61,0.12513064634415552,False
13720,1.0000418,20.789003,1.565858,0.001813492,4.261531,1,0.0,False
13721,0.99997973,23.471203,1.6750579,0.007310185,0.9373264,109,0.5865458353337901,False
13722,1.0000312,10.467897,1.482621,0.00020767195,5.2619967,6,1.0,False
13723,1.0000632,18.822525,1.9872974,0.011097223,1.3960457,147,0.8011051083428062,False
13724,1.0000973,14.701231,1.4479878,0.00021759259,15.0649185,1,0.0,False
13725,1.000079,17.090574,1.9392385,0.00037301588,5.010028,12,0.9764948435681138,False
13726,1.0000637,27.618073,1.3998942,0.00498545,1.3030312,1,0.0,False
13727,1.0000286,9.69264,1.2996095,0.0007420635,6.339126,2,1.0,False
13728,1.0000532,38.7213,1.1539598,0.0031699736,2.9792902,1,0.0,False
13729,1.0000162,11.642529,1.5239606,0.0002876984,5.3938465,23,0.226707886599092,False
13730,1.0000732,13.735385,1.6987796,0.00015013227,7.022352,9,0.06738539116585653,False
13731,1.0000051,11.778203,1.5900658,0.00025992063,4.052817,24,1.0,False
13732,1.0000182,13.420013,1.3646837,0.00045436507,9.157502,1,0.0,False
13733,1.0000325,17.94515,1.7452133,0.0006011905,7.232401,1,0.0,False
13734,1.0000591,27.462923,1.3869045,0.00976918,1.3301047,164,0.3053559078378823,False
13735,1.0000039,13.12836,1.9048367,0.0055588624,1.6910337,32,0.8648042161458176,False
13736,1.0000435,11.689514,2.1184428,0.002734127,1.7837362,148,0.7677237861489482,True
13737,1.0000525,11.994454,2.3235543,0.0016686508,2.3484483,29,0.05241592722987334,False
13738,1.0000589,16.28017,1.6346691,0.0006322751,8.74884,1,0.0,False
13739,1.0000333,14.630869,1.8163725,0.0055039683,3.9449167,142,0.8592548714195494,False
13740,1.000024,12.961498,2.3021326,0.009904762,1.1332066,52,0.32147065614671766,False
13741,1.0000765,12.099928,2.5652575,0.004149471,1.1793207,130,0.4292782044947647,False
13742,1.0000721,10.248084,1.8097422,0.0015747355,1.7704139,11,0.5120309972020373,False
13743,1.0000765,9.817357,1.3363681,0.0025132275,2.1440008,44,0.2100227259209924,False
13744,1.0000242,19.380081,1.6438967,0.0002579365,20.428793,1,1.0,False
13745,1.0001506,26.723139,1.9572659,0.00066666666,3.748456,4,0.0,False
13746,1.0000429,11.656943,1.703086,0.00076521165,2.5205545,4,0.0,False
13747,0.9999762,6.453827,1.6453695,0.010421958,1.4665983,59,0.41499485806970554,False
13748,1.0000607,11.849192,1.3049244,0.00031216932,7.5283213,1,1.0,False
13749,1.0000647,11.808193,2.1604257,0.0010654762,2.1871402,30,1.0,False
13750,1.0000495,13.179089,1.6919938,0.00059126987,2.4931166,58,0.3796692641655503,False
13751,1.0000428,19.727242,1.9085532,0.00031216932,8.683025,4,1.0,False
13752,1.0000167,13.488041,2.3817928,0.0011078042,1.9914248,83,0.5859664352700175,False
13753,1.0000211,17.692787,1.9911431,0.00063756615,5.1497974,1,0.0,False
13754,1.0000856,30.455273,1.6587956,0.012924603,1.3672922,174,0.7464219087546301,False
13755,1.0001025,14.944031,2.0590355,0.00030092592,5.2316117,9,0.9786350010435557,False
13756,1.0000125,13.326793,1.9652623,0.00041468255,3.6955674,27,0.9885174884486804,False
13757,1.0000466,13.815624,1.7495699,0.00034589946,10.262304,2,1.0,False
13758,1.0000229,20.584503,1.816468,0.008341931,0.9925411,1,0.0,False
13759,1.0000652,10.981002,2.2891102,0.014725529,1.1898247,70,0.38509848567444555,False
13760,1.0000403,35.44023,0.99377114,0.0026111112,2.6210206,1,0.0,False
13761,1.0000215,12.76655,1.5628947,0.00056944444,14.894892,3,1.0,False
13762,1.0000088,12.051244,1.654384,0.00028439154,6.2334514,14,0.6554188600169609,False
13763,1.0000141,15.079683,2.1311686,0.00027314815,7.236242,7,0.9434021031979952,False
13764,1.0000291,21.002186,1.8642151,0.004648148,1.5605575,30,0.6948632188538781,False
13765,0.9999926,46.592922,1.3337455,0.01236045,0.8748043,148,0.5559564471354205,False
13766,1.0000674,18.070461,1.8583704,0.00058068783,5.6001396,5,0.6194474402997757,False
13767,1.0000687,21.699781,1.8483776,0.00027050264,5.6450357,14,0.9822505721339172,False
13768,1.0000219,17.827745,2.1424046,0.0003346561,4.548276,18,0.9347475848823164,False
13769,1.0000318,12.693289,1.386289,0.0011501323,2.6005902,73,0.6688883361805853,False
13770,1.0000408,21.145588,1.2918534,0.001598545,6.662518,1,0.0,False
13771,1.0000602,11.364801,1.5521455,0.00021693122,6.5887256,6,1.0,False
13772,1.0000951,10.065284,1.2043214,0.0009669312,2.3068287,53,0.4367543025073025,False
13773,1.0000329,29.807644,1.8533057,0.00069708994,5.2151556,68,0.03935410324494455,False
13774,1.0000445,7.7976313,2.02879,0.0043882276,1.4630456,8,0.0,False
13775,1.0000265,16.986088,2.1237926,0.0009986772,2.4661517,28,0.964616779257174,False
13776,1.0000954,9.380427,1.6613404,0.0019887567,2.4758267,101,0.398878141702156,False
13777,1.0000216,15.016266,1.8094088,0.00036574074,11.380617,3,0.0,False
13778,1.0001056,18.884468,1.4532169,0.004936508,3.5127068,1,0.0,False
13779,1.0000547,7.724894,1.2880682,0.00075198413,1.807747,32,0.8460381205039114,False
13780,1.0000359,13.443857,1.545307,0.0001441799,14.727812,3,0.0,False
13781,1.0000956,12.4709835,1.7040423,0.00039814814,7.882849,3,0.0,False
13782,1.000038,14.524179,1.7862345,0.0002876984,4.0089107,24,0.9898874384770601,False
13783,1.0000223,8.719688,1.7903126,0.0015436508,2.5804534,82,0.4710712749918864,False
13784,1.000008,11.984512,1.6403724,0.00025727513,5.681893,16,0.08155323553714816,False
13785,1.0000178,11.359579,2.3736534,0.0005271164,3.3759818,4,0.055154634326006986,False
13786,1.0000556,41.926514,1.1898284,0.010144841,0.8302719,161,0.8019504480428669,True
13787,1.0000403,14.541849,1.930296,0.0005482804,2.2455587,37,0.9584776100365422,False
13788,1.0000511,8.884621,1.779338,0.0023293651,2.4433987,3,0.0,False
13789,1.0001026,16.921234,1.855419,0.00041732803,11.228844,3,1.0,False
13790,1.0000638,12.24921,2.3879726,0.0010423281,2.3581235,47,0.8807273237000802,False
13791,1.0000552,9.857374,1.4970535,0.002037037,2.1645033,2,0.0,False
13792,1.0000111,27.962597,1.1527748,0.002512566,6.0351396,1,0.0,False
13793,1.0000447,11.4426365,2.6823304,0.0014867724,2.8148863,10,0.05857834961995618,False
13794,1.0000595,39.626183,1.04666,0.000859127,9.611753,1,0.0,False
13795,1.0000682,16.820744,2.0807588,0.00045701058,4.8131213,14,1.0,False
13796,1.0000784,63.32146,1.0348763,0.009902778,1.6224406,170,0.940342781206499,False
13797,1.0000328,17.890106,2.0480118,0.0002797619,4.65719,18,0.939390819539923,True
13798,1.0000294,24.047588,1.7277094,0.0092076715,1.1927718,1,0.0,False
13799,1.0000453,8.379172,1.9876786,0.0019193122,2.2233136,19,0.0418238166688671,False
13800,1.0000196,15.771492,1.5538609,0.0027863756,2.5274572,119,0.8659698000584757,False
13801,1.0000985,15.260155,1.9982132,0.0076448414,1.5228968,20,0.06590199341352672,False
13802,1.0000657,10.369883,1.4598765,0.001175926,2.2121139,14,0.7810509238382525,False
13803,1.0000424,28.824862,1.4066112,0.0032314814,3.1755962,1,0.0,False
13804,1.0000349,34.59637,1.3010129,0.014012566,0.97728354,175,0.789157553489613,True
13805,1.0000509,11.122153,1.3006406,0.0035257936,1.6281184,39,0.731182228204505,True
13806,1.0000073,22.975601,2.1898339,0.000651455,4.2155104,12,0.08236324375748778,False
13807,1.0000372,16.287153,1.8724866,0.0100396825,1.0472945,144,0.9452675718797281,True
13808,1.0000298,13.42008,1.8625208,0.00040608467,4.1535616,19,1.0,False
13809,1.0000664,9.127668,1.702952,0.0003287037,7.0667267,2,1.0,False
13810,1.000095,11.660955,1.8431897,0.00021031746,5.0127263,15,1.0,False
13811,1.0000513,10.144392,1.6151363,0.00029365078,5.759584,10,0.9524969458695439,False
13812,1.0000201,7.533523,1.8694236,0.0014080688,1.7240052,6,0.0,False
13813,1.0000294,12.3434105,1.7297447,0.00026190476,3.759979,18,0.09592295366924994,False
13814,1.0000447,12.767237,2.2183096,0.0038968255,5.3279667,107,0.22246160717323027,True
13815,1.0000291,16.37578,1.954371,0.0005039683,5.0598397,8,1.0,False
13816,1.0000664,24.468525,2.0653288,0.0054464284,2.1997414,140,0.9154569324224047,False
13817,1.0000999,21.87274,2.0023842,0.0011177249,1.8806689,8,0.0,False
13818,1.0000083,11.005,2.085635,0.00060978835,1.9626012,49,0.7439602950604461,False
13819,1.0000268,9.513686,1.466778,0.0025919313,3.1479928,4,0.0,False
13820,1.0000457,12.382636,1.5571823,0.0003234127,16.456682,1,1.0,False
13821,1.0000819,8.268499,1.6243745,0.00084391533,2.4108446,29,0.8598767551221854,False
13822,1.0000405,10.85589,1.0388277,0.00054563495,3.308891,33,0.9753734750155616,False
13823,1.0000112,13.313057,1.5561712,0.00019642858,5.9867344,14,1.0,False
13824,1.0000511,12.973351,2.028082,0.0002526455,5.6625595,3,1.0,False
13825,1.0000358,17.885761,2.0446951,0.00021693122,6.3546796,18,0.9636819776103902,False
13826,1.0000486,13.61998,1.7676625,0.00030753968,9.502294,5,1.0,False
13827,1.0000339,22.37612,1.8021401,0.0010978836,3.110719,9,1.0,False
13828,1.0000101,15.509598,1.8864949,0.00062896824,3.6115875,3,1.0,False
13829,0.9999869,15.826117,2.3218122,0.0011084656,2.495833,4,0.0,False
13830,1.0000267,13.930349,2.365769,0.0010542328,2.775015,61,0.1953201232338729,False
13831,1.0000908,35.36541,1.517773,0.0028902115,2.7074234,26,0.09601039903853602,False
13832,1.0000594,13.422504,1.807659,0.00021626984,6.721867,7,0.9854942543418536,False
13833,1.0000226,7.5881624,1.317446,0.00063425925,2.193069,43,0.5673238151211227,False
13834,1.0000612,12.11343,1.4045058,0.0002579365,21.905172,2,0.0,False
13835,1.0001659,10.206352,1.7030604,0.00029298943,4.2390823,16,0.13085983595560977,False
13836,1.0000364,17.50955,2.129448,0.001276455,1.8981311,48,0.9915026799876974,False
13837,1.0000367,13.839193,1.6836033,0.002,2.9377043,82,0.900490975770691,False
13838,1.0000781,12.979668,1.2432253,0.00045502646,13.698941,1,0.0,False
13839,1.0001123,16.483574,1.8713406,0.0008042328,3.4664428,1,0.0,False
13840,1.0000569,10.236326,1.7623307,0.0020383599,2.52011,103,0.8289006680500797,False
13841,1.0000834,13.48727,1.639907,0.0020185185,3.0845754,77,0.9000307322691604,True
13842,1.0000516,13.749405,1.9034567,0.0060641533,2.0215278,110,0.8292263640291779,False
13843,1.0000724,12.652218,1.6723392,0.0001984127,10.728284,4,1.0,False
13844,1.0000727,25.83568,1.4303337,0.0068406085,1.7894316,93,0.8489568486372389,False
13845,1.0000564,19.886637,1.7350447,0.0001765873,5.5907087,18,0.9804373187539421,False
13846,1.0000272,12.993109,1.327638,0.0007017196,3.2442737,48,0.9399285491388583,False
13847,1.0000415,12.653286,2.3026164,0.0085462965,1.0834241,93,0.43622469761869875,False
13848,1.0000492,13.154326,2.4636393,0.0009940476,2.7022321,61,0.22933300190167394,False
13849,1.0000243,13.481251,1.9569768,0.0003128307,3.693744,20,0.9293947932891555,False
13850,1.0000094,15.597916,1.6359465,0.00021296296,6.5310483,13,0.9465400461070584,False
13851,1.0000252,11.449763,1.8509942,0.00055291003,4.444305,8,0.023741434146872215,False
13852,1.0000833,27.482376,1.8498396,0.0064603174,1.3521538,175,0.7092601957768219,False
13853,1.000084,30.431902,1.8535644,0.0004973545,0.6746331,33,0.1164146005643518,False
13854,1.0000163,10.428249,1.4576666,0.00040608467,3.335158,28,0.22139380260341313,False
13855,1.0000505,11.609172,1.6358855,0.0028955026,1.7777071,28,0.8146556503314658,False
13856,1.0000473,15.641373,1.4763539,0.00022222222,13.988392,1,0.0,False
13857,1.000064,18.405937,1.947535,0.0009510582,2.977304,2,0.0,False
13858,1.0000598,12.671284,1.9976313,0.00032936508,4.0186543,16,1.0,False
13859,1.0000317,11.84869,1.6223332,0.00040013227,3.5842202,30,0.22893181080554947,False
13860,1.0000421,13.660418,1.7914875,0.00036772486,8.033348,3,0.0,False
13861,1.0000775,10.971355,2.6488085,0.00013029101,2.9555838,11,0.0,False
13862,1.0000622,52.35283,1.2954738,0.017800264,0.62754816,112,0.39590600076765675,True
13863,1.0000432,19.280355,2.1807768,0.0031018518,1.4698097,57,0.06199381283603601,False
13864,1.0000596,17.947868,2.1082444,0.0031977512,2.53644,43,0.9404555140186608,False
13865,1.0000556,13.733413,2.3277667,0.000593254,3.6616762,61,0.16629899725285296,False
13866,1.0000283,13.639288,2.276194,0.0014960318,1.8837178,59,0.9700174439578998,False
13867,1.0000118,14.504938,1.8549724,0.00024603173,5.7744503,8,1.0,False
13868,1.0000257,45.578266,1.1788965,0.019986112,0.846965,111,0.1933620751360023,False
13869,1.0000483,25.315739,1.5642745,0.0077162697,0.9325519,67,0.10744692324680497,False
13870,1.0000839,9.261614,1.8199548,0.00031150793,6.0448985,3,0.0,False
13871,1.0000023,35.925484,1.3687674,0.020291667,1.1893239,74,0.16399977463308357,False
13872,1.0000114,15.207252,1.8863032,0.00030621694,5.0327787,15,1.0,False
13873,1.0000745,20.90233,1.7088877,0.0014828042,4.787118,1,0.0,False
13874,1.0000381,13.494736,1.7389619,0.0003452381,9.160129,3,0.0,False
13875,0.99999154,32.50409,1.4275817,0.015086641,0.6835353,168,0.7217737281985942,False
13876,1.000016,19.467772,1.8243018,0.000119708995,10.689511,6,0.0,False
13877,1.0000461,11.945242,1.4493753,0.0012857143,2.2595408,6,0.2662096847407567,False
13878,1.000109,10.426542,1.6147051,0.00046164021,2.4337997,27,0.7382694251657005,False
13879,1.0000153,14.157158,2.0108616,0.00033730158,5.0670695,9,0.865631339383536,False
13880,1.0000144,8.238636,1.4875933,0.005767196,1.1125443,50,0.148089155055941,False
13881,1.0000213,30.237635,1.7388277,0.00032936508,9.220387,6,0.8500381701028538,False
13882,1.000069,41.41197,0.90076935,0.0009814815,4.636514,1,0.0,False
13883,1.0000412,11.019703,1.3172446,0.0005244709,6.318067,3,1.0,False
13884,1.0000404,25.72332,1.3845335,0.0022784392,4.3734765,1,0.0,False
13885,1.0000061,10.008109,1.8754649,0.00018386243,2.5498095,35,0.8577288284222737,False
13886,1.0000405,11.090893,1.5649297,0.00031679895,6.2810144,6,0.9603141447574561,False
13887,1.0000585,15.56753,1.674665,0.00060515874,3.2736096,37,0.8464642799956511,False
13888,1.0000383,8.35326,1.3412095,0.0008584656,2.099626,48,0.630743566618161,False
13889,1.0001018,46.412895,1.0723358,0.0069828043,1.324284,51,0.43668919750744073,False
13890,1.0000674,15.608818,1.8738829,0.00017791006,7.042295,8,1.0,False
13891,1.0000273,11.275811,1.4491801,0.0011329366,2.4813962,15,0.20500773416931733,False
13892,1.0001237,24.265099,1.782363,0.00014616402,22.031435,1,1.0,False
13893,1.0000194,21.426271,2.004719,0.00017592593,12.993547,1,0.0,False
13894,1.0000325,11.399024,1.8346987,0.00015939154,6.8967423,3,0.0,False
13895,1.000036,19.217934,1.9859796,0.0022949735,1.7513444,60,0.8015564461532528,False
13896,1.0000191,20.485258,2.046866,0.0005284392,1.9780395,25,0.449809238644203,False
13897,1.0000489,8.657254,1.7303498,0.0002989418,16.787617,1,0.0,False
13898,1.0000451,8.17993,1.3671924,0.00055291003,2.313243,42,0.945762524484125,False
13899,1.0001314,16.038507,2.5355663,0.00022156084,14.011433,1,0.0,False
13900,1.000006,8.898124,1.2603967,0.0005079365,2.2554336,43,0.9211461742338873,False
13901,1.0000638,12.217878,2.2181077,0.00035251322,5.4101043,7,1.0,False
13902,1.000017,14.776451,1.9765495,0.00021097883,6.1992106,11,0.985474727975152,False
13903,1.0000378,8.187637,1.4924632,0.003304894,1.3623375,64,0.5023596538348194,False
13904,1.0000315,14.534063,2.0559847,0.0004047619,3.0507765,26,0.90660945024815,False
13905,1.0000745,9.453587,2.0398107,0.0016693121,4.2387247,44,0.6321008417773563,False
13906,1.0000392,16.409313,1.935511,0.00016071429,4.548043,12,0.23211815842319924,False
13907,1.0000589,8.861034,1.5175408,0.0006236773,2.3871243,34,0.8282575465674606,False
13908,1.0000336,11.187484,2.043013,0.0010562169,4.0493984,1,0.0,False
13909,1.0000467,12.934648,1.6218896,0.00028373016,19.75734,3,1.0,False
13910,1.0000343,14.221977,2.0596278,0.00040873015,3.8092222,23,0.9677690414932337,False
13911,1.0000556,10.375053,1.6639088,0.00029761906,6.393837,3,0.0244998011129828,False
13912,1.0000839,20.900507,2.1913443,0.00086574076,5.5667205,25,0.0640186723060486,False
13913,1.0000764,23.590399,2.0289893,0.0006025132,8.153071,89,0.035126107382522746,False
13914,1.0000368,11.858653,1.4540561,0.00028240742,12.410668,5,1.0,False
13915,1.0000572,10.427867,1.3960589,0.00043915343,8.001956,3,1.0,False
13916,1.0000685,10.023386,1.4353014,0.0036309524,1.0231737,52,0.3130226686329979,False
13917,1.0000525,10.7932205,2.0558777,0.0039927247,1.9324579,6,0.0,False
13918,1.0000452,25.792786,1.8611344,0.0002665344,9.350456,3,1.0,False
13919,1.0000197,10.32354,1.622252,0.00025330688,3.6270308,36,0.9294828720274505,False
13920,1.0000567,10.609122,1.3212821,0.0008154762,2.6095877,48,0.7575304352516405,False
13921,1.0000471,13.263334,1.0589675,0.0012857143,3.4728322,20,0.3678477646951062,False
13922,1.0000437,21.918913,1.9551791,0.0037691798,1.7676152,32,0.7209802903559613,False
13923,1.0001541,31.45508,1.7925178,0.0002718254,11.00166,1,0.0,False
13924,1.0000036,40.61119,1.1631749,0.005466931,3.7800703,1,0.0,False
13925,1.0000468,14.684363,2.118477,0.004059524,1.6532767,139,0.9473438261848961,False
13926,1.0000495,20.440472,2.0542147,0.0005284392,3.3713622,31,1.0,False
13927,1.0001136,5.3051186,2.0672884,0.0017215608,1.64255,43,0.054159581780850376,False
13928,0.99999624,50.83024,1.0579412,0.03896693,1.0752662,133,0.5547351204534811,False
13929,1.0000393,8.102126,1.0118831,0.000667328,3.063042,33,0.21016132291022394,False
13930,1.0000082,13.646021,1.6604939,0.00044179894,2.9910924,33,0.8789020154072872,True
13931,1.0000484,9.768131,1.5016106,0.0004623016,5.291077,3,1.0,False
13932,1.000027,38.13885,1.2004062,0.01994775,0.7638065,120,0.41187047456150216,False
13933,1.0000591,12.967062,1.8963796,0.00028703702,3.0490055,27,0.9524025466252845,False
13934,1.0000117,16.537678,1.8396562,0.005505291,1.4672271,2,0.0,False
13935,1.0000874,16.98806,1.2233937,0.006550926,1.4322128,1,0.0,False
13936,1.0000633,17.53244,1.7305248,0.0003617725,2.7260149,1,1.0,False
13937,1.0000193,14.609131,1.4308023,0.0013472222,3.3929644,1,0.0,False
13938,1.0000669,14.867285,1.8269889,0.00017791006,6.8801413,7,1.0,False
13939,1.0000832,9.591824,3.1273272,0.00016468254,3.0062923,24,0.0,False
13940,1.000049,17.702782,1.6728048,0.0042030425,2.1577086,145,0.8563491756848711,False
13941,1.0000467,21.504974,1.9897406,0.0015747355,2.3841164,28,0.9721530426735894,False
13942,1.0000185,12.0265045,1.7455229,0.004696429,1.3276951,30,0.12782606156322526,False
13943,1.0000429,10.9189625,1.5811365,0.00025925925,8.30033,2,0.0,False
13944,1.0000397,19.675299,1.8544706,0.00034060847,5.2040505,4,1.0,False
13945,1.0000374,18.722542,1.1993648,0.0015601852,5.816603,2,0.0,False
13946,1.0000507,16.59447,2.0768764,0.00024867724,6.1161604,1,0.0,False
13947,1.0000073,28.338905,1.331058,0.011474867,0.71147656,113,0.4202484920870599,False
13948,1.0000633,12.636295,1.6613071,0.00043320106,6.1934524,8,0.0,False
13949,1.0000306,10.912737,1.8859065,0.0012982804,4.268232,8,0.0,False
13950,1.0000265,17.56216,1.8392559,0.00020171958,4.5345445,1,1.0,False
13951,1.0000452,14.150877,1.39572,0.0005813492,18.216925,1,0.0,False
13952,1.0000528,17.056461,2.3420765,0.0016719577,1.8838687,126,0.8727756226800127,False
13953,1.0000414,14.089126,1.640163,0.00022156084,13.3151655,4,1.0,False
13954,1.0000215,17.47064,1.9981278,0.00031944446,5.9176354,16,0.9088945630410791,False
13955,1.0000163,17.239998,1.700503,0.0006236773,16.75512,1,0.0,False
13956,1.000048,25.942375,1.5988263,0.002151455,3.7247496,1,0.0,False
13957,1.000089,8.948967,1.5032806,0.00048875663,2.5284185,29,0.592102048417021,False
13958,1.0000117,14.983237,1.8594213,0.0018339948,1.5240413,3,0.0,False
13959,1.000026,19.848537,1.9819369,0.00091203704,5.00029,2,0.0,False
13960,1.0000212,32.180546,1.4216012,0.010941799,0.80439985,131,0.6048894861656792,False
13961,1.0000697,12.984858,1.4990261,0.0029887566,1.2884288,93,0.035461950568049426,False
13962,1.000038,27.416473,1.3798033,0.015535053,0.78130734,108,0.4141256626721775,False
13963,0.99999005,7.2006645,1.4729131,0.007189153,1.0660938,42,0.19834790277695366,False
13964,1.0000126,10.940748,2.3000815,0.016111773,1.2917564,55,0.25680529395721796,False
13965,0.99999195,12.278904,1.6724274,0.00017261905,8.177659,7,0.060504675231121435,False
13966,1.0000577,16.973032,1.8000985,0.00037830687,5.7195716,4,1.0,False
13967,1.0000327,7.104083,1.8634787,0.002351852,2.2349956,119,0.42916768568595376,False
13968,1.0000544,13.528844,2.0150445,0.00033333333,9.390058,3,1.0,False
13969,1.0000323,9.096409,1.736157,0.002774471,1.9592576,16,0.04064054461371933,False
13970,1.0000737,17.608677,2.1181211,0.0008373016,3.0281727,1,0.0,False
13971,1.0000534,15.888264,2.2731686,0.0004669312,5.3382034,12,0.0,False
13972,1.0000359,13.6545315,2.0040753,0.00081349205,2.2319443,61,0.9257390449356127,False
13973,1.000043,13.496201,1.8657628,0.00016534391,9.161032,6,1.0,False
13974,1.0000314,34.38528,1.1408242,0.013239418,1.0070857,116,0.41718241945963025,False
13975,1.0000243,10.260859,1.6852075,0.00032473545,4.3339696,10,0.022020522787165927,False
13976,1.0000441,13.667202,2.2444344,0.00068650796,2.173754,37,0.8707160214264338,False
13977,1.0000222,14.659174,1.5526569,0.00024933863,11.049485,3,1.0,False
13978,1.0000902,23.74176,1.821119,0.0065641534,1.2138104,120,0.6399450863952837,False
13979,1.0000117,28.661875,1.6829767,0.0071805557,1.6803327,1,0.0,False
13980,1.0000885,25.194017,1.5581743,0.0029199736,2.7259767,1,0.0,False
13981,1.0000255,11.596058,1.6920601,0.0038882275,1.72255,170,0.8658110272379953,False
13982,0.99998903,44.234756,1.1811042,0.009315476,0.86290455,100,0.3946773571223171,False
13983,1.0000349,13.828917,1.556901,0.0005,5.488986,26,0.8029666534930612,False
13984,1.0000153,40.25644,1.5237218,0.0017453703,4.125298,19,0.8517153808319142,False
13985,1.0000509,9.221838,1.949497,0.0008611111,1.8823045,7,0.1378539618938195,False
13986,1.0000187,40.246517,0.95161873,0.0020277777,4.316933,1,0.0,False
13987,1.0000362,7.200982,0.9082947,0.0007956349,2.4768796,37,0.7415143219585225,False
13988,1.0000701,11.189895,2.3152342,0.002156746,1.631464,10,0.0,False
13989,1.0000539,21.946451,2.1719682,0.0042268517,1.3256067,54,0.29765804912910554,False
13990,1.00006,13.122103,1.6936873,0.0013564815,5.236249,1,0.0,False
13991,1.0000274,37.758446,1.6254396,0.004005291,2.1949904,131,0.8575356738987929,False
13992,1.0000017,43.675957,1.4936035,0.006103836,1.2029165,116,0.8300183227418031,False
13993,1.0000553,11.690577,1.7284086,0.001556217,3.449161,2,0.0,False
13994,1.0000536,11.732041,2.1050003,0.000723545,4.093515,37,0.0,False
13995,1.0000373,24.186287,1.6290026,0.012412037,1.0400205,99,0.4244670636820033,False
13996,1.0000913,6.590905,2.2568543,0.017084656,1.6102057,158,0.7504303817267494,False
13997,1.0000592,11.344226,1.750757,0.00036970899,12.164075,5,1.0,False
13998,1.0000813,13.174541,1.7958581,0.00048478835,17.957659,3,1.0,False
13999,1.0000958,12.794302,1.8349986,0.00020171958,6.8093967,4,0.0,False
14000,1.0000583,13.601805,1.6188263,0.0011911376,2.9886692,2,0.0,False
14001,1.0000345,28.627708,1.8874649,0.0063326717,0.8818626,76,0.4478310709865081,False
14002,1.000092,13.375283,1.8709542,0.0059160055,1.3180071,138,0.9376504106235412,False
14003,1.0000491,32.795673,1.3465655,0.00878373,1.2903485,115,0.6275781778059146,False
14004,1.0000471,40.774944,1.3814884,0.016084656,0.9810088,183,0.8097069073678999,False
14005,1.0000335,11.756539,1.8316181,0.0062949737,1.9698355,116,0.7391399229420029,False
14006,1.0000476,15.616741,2.066723,0.00025727513,11.738065,1,1.0,False
14007,1.0000937,10.674114,1.9389546,0.0037354496,1.9042381,11,0.08837969119153533,False
14008,1.0000598,12.944099,1.7055509,0.0034656085,3.1473467,112,0.1287287506606258,False
14009,1.0000433,15.664787,2.1031451,0.00026785713,3.6017196,25,0.10209457842740272,False
14010,1.0001017,11.713531,1.5663197,0.0028551586,1.5918127,4,0.0,False
14011,1.0000461,11.841362,1.6148823,0.0025112433,1.9054154,19,0.027521464946151444,False
14012,1.0000944,9.461813,1.7938783,0.004158069,2.4182358,70,0.34878321351494035,False
14013,1.0000548,23.385113,1.9166348,0.0003670635,18.724009,2,1.0,False
14014,1.0000237,13.833233,2.1535695,0.00018981482,4.648613,19,0.9121053787549463,False
14015,1.0000592,13.282434,1.4819288,0.0003835979,10.324899,3,1.0,False
14016,1.0001158,11.293274,1.9914178,0.00040013227,3.4372416,24,0.9310601850851213,False
14017,1.0000414,39.8799,1.358261,0.014856482,0.74407125,152,0.3858369860204412,False
14018,1.0000356,13.640329,1.8003485,0.000244709,6.9168267,4,1.0,False
14019,1.0000191,10.405358,2.2838013,0.0038366402,1.9924589,88,0.2013707061564712,False
14020,1.0000354,27.917305,1.4461533,0.0072228834,0.8024543,43,0.059266898423343706,False
